id,Author name,Year,Page number,Quotation from PDF,Quotation from JSONL full text,Ground-truth character indexes,Notes
http://www.jstor.org/stable/437748,Brody,1987,p. 46,"“""ethereal atoms""”",ethereal atoms,"[16927, 16941]",
http://www.jstor.org/stable/437748,Brody,1987,p. 46,"“""Minute processes which prepare human misery and joy ... the first lurking place of anguish, mania and crime""”","Minute processes which prepare human misery and joy ... the first lurking place of anguish, mania and crime","[16764, 16871]",
http://www.jstor.org/stable/437748,Brody,1987,p. 46,"“""atoms""”",atoms,"[17993, 17998]",
http://www.jstor.org/stable/437748,Brody,1987,p. 46,"“""philosopher""”",philosopher,"[29416, 29427]",
http://www.jstor.org/stable/437748,Brody,1987,p. 46,"“""It is true that he knew all the classical passages implying the contrary, but knowing classical passages, we find, is a mode of motion, which explains why they leave so little force for their personal application""","It is true that he knew all the classical passages implying the contrary, but knowing classical passages, we find, is a mode of motion, which explains why they leave so little force for their personal application","[18607, 18819]",
http://www.jstor.org/stable/437748,Brody,1987,p. 47,"“""Doubtless a vigorous error vigorously pursued has kept the embryos of truth a-breathing""”",Doubtless a vigorous error vigorously pursued has kept the embryos of truth a-breathing,"[21298, 21385]",
http://www.jstor.org/stable/437748,Brody,1987,p. 48,"“""egoists""”",egoists,"[33211, 33218]",
http://www.jstor.org/stable/437748,Brody,1987,p. 48,"“""equivalent centre of self""”",equivalent centre of self,"[24779, 24804]",
http://www.jstor.org/stable/437748,Brody,1987,p. 48,"“there was that total missing of each other's mental track which is too evidently possible between persons who are continually thinking of each other""”",there was that total missing of each other's mental track which is too evidently possible between persons who are continually thinking of each other,"[25277, 25425]",
http://www.jstor.org/stable/437748,Brody,1987,p. 48,"“""There are characters which are continually creating collisions and nodes for themselves in dramas which nobody is prepared to act with them. Their susceptibilities will clash against objects that remain innocently q”",There are characters which are continually creating collisions and nodes for themselves in dramas which nobody is prepared to act with them. Their susceptibilities will clash against objects that remain innocently quiet,"[25643, 25862]",
http://www.jstor.org/stable/437748,Brody,1987,p. 48,"“1st Gent. Such men as this are feathers, chips, and straws, Carry no weight, no force, 2nd Gent. But levity Is causal too, and mak”","1st Gent. Such men as this are feathers, chips, and straws, Carry no weight, no force, 2nd Gent. But levity Is causal too, and makes the sum of weight.","[26134, 26285]",
http://www.jstor.org/stable/437748,Brody,1987,p. 48,"“highly compressed but still decipherable. ""Levi”",Levity,"[28125, 28131]",
http://www.jstor.org/stable/437748,Brody,1987,p. 48,"“force. It ""ma”",makes the sum of weight,"[26625, 26648]",
http://www.jstor.org/stable/437748,Brody,1987,p. 49,"“""with imperfect discrimination on the thicker life below.”",with imperfect discrimination on the thicker life below.,"[27562, 27618]",
http://www.jstor.org/stable/437748,Brody,1987,p. 49,"“""Dorothea felt that every word of her uncle's was about as pleasant as a grain of sand in the eye to Mr. Casaubon.... 'Well, you know,' interposed Mr. Brooke, 'he is trying his wings. He is just the sort of fellow to ris”","Dorothea felt that every word of her uncle's was about as pleasant as a grain of sand in the eye to Mr. Casaubon.... 'Well, you know,' interposed Mr. Brooke, 'he is trying his wings. He is just the sort of fellow to rise.'","[27900, 28122]",
http://www.jstor.org/stable/437748,Brody,1987,p. 49,"“You cannot fright The coming pest with border fortresses, Or catch your carp with subtle argument. All force is twain in one; cause is not cause Unless effect be there; and action's self Must needs contain a passive”","You cannot fright The coming pest with border fortresses, Or catch your carp with subtle argument. All force is twain in one; cause is not cause Unless effect be there; and action's self Must needs contain a passive.","[28881, 29097]",
http://www.jstor.org/stable/437748,Brody,1987,p. 49,"“action's self must needs contain a passive.""”","You cannot fright The coming pest with border fortresses, Or catch your carp with subtle argument. All force is twain in one; cause is not cause Unless effect be there; and action's self Must needs contain a passive","[28881, 29096]",
http://www.jstor.org/stable/437748,Brody,1987,p. 49,"“One of us two must bowen douteless, And, sith a man is more reasonable Than woman is, ye moste be suffereable.”","One of us two must bowen douteless, And, sith a man is more reasonable Than woman is, ye moste be suffereable.","[29734, 29844]",
http://www.jstor.org/stable/437748,Brody,1987,p. 51,"“at his ""gentle”",gentle duty,"[35612, 35623]",
http://www.jstor.org/stable/437748,Brody,1987,p. 51,"“him ""three miles out of town for the sake of being out of reach”",three miles out of town for the sake of being out of reach,"[36006, 36064]",
http://www.jstor.org/stable/437748,Brody,1987,p. 51,"“s: ""The loftiest hopes of Earth / Draw lots with meaner hopes""”",The loftiest hopes of Earth / Draw lots with meaner hopes,"[36772, 36829]",
http://www.jstor.org/stable/3044571,Bump,1982,p. 206,"“""And what is a portrait of a woman? Your painting and Plastik are poor stuff after all. They perturb and dull conceptions instead of raising them. Language is a finer medium.... Language gives a fuller image, which is all the better for being vague. After all, the true seeing is within; and painting stares at you with an insistent imperfection. I feel that especially about representations of women.... This woman whom you have just seen, for example: how would you paint her voice, pray? But her voice is much diviner than anything you have seen of her.""'”","And what is a portrait of a woman? Your painting and Plastik are poor stuff after all. They perturb and dull conceptions instead of raising them. Language is a finer medium.... Language gives a fuller image, which is all the better for being vague. After all, the true seeing is within; and painting stares at you with an insistent imperfection. I feel that especially about representations of women.... This woman whom you have just seen, for example: how would you paint her voice, pray? But her voice is much diviner than anything you have seen of her","[46080, 46634]",deletion of quotation mark
http://www.jstor.org/stable/439034,Burstein,1999,p. 46,"“The ""later-born Theresas,""”","later-born Theresas,","[343, 363]",
http://www.jstor.org/stable/439034,Burstein,1999,p. 46,"“""were helped by no coherent social faith and order which could perform the function of knowledge for the ardently willing”",were helped by no coherent social faith and order which could perform the function of knowledge for the ardently willing soul,"[380, 505]",
http://www.jstor.org/stable/439034,Burstein,1999,p. 46,"“""\[a\] new Theresa will hardly have the opportunity of reforming a conventual life, any more than a new Antigone will spend her heroic piety in daring all for the sake of a brother's funeral: the medium in which their ardent deeds took shape is forever gone.""'”","[a] new Theresa will hardly have the opportunity of reforming a conventual life, any more than a new Antigone will spend her heroic piety in daring all for the sake of a brother's funeral: the medium in which their ardent deeds took shape is forever gone.","[548, 803]",addition of an a in beginning of quote
http://www.jstor.org/stable/439034,Burstein,1999,p. 46,"“the ""knowledge”",knowledge,"[904, 913]",
http://www.jstor.org/stable/439034,Burstein,1999,p. 46,"“""soul”",soul.,"[942, 947]",
http://www.jstor.org/stable/439034,Burstein,1999,p. 46,"“s ""heroic piety""”",heroic piety,"[1156, 1168]",
http://www.jstor.org/stable/439034,Burstein,1999,p. 46,"“""epi”",epic,"[1483, 1487]",
http://www.jstor.org/stable/439034,Burstein,1999,p. 46,"“""strugg”",struggles,"[1500, 1509]",
http://www.jstor.org/stable/439034,Burstein,1999,p. 46,"“an ""epic”","epic life,","[1589, 1599]",
http://www.jstor.org/stable/439034,Burstein,1999,p. 46,"“""struggl”",struggles,"[1625, 1634]",
http://www.jstor.org/stable/439034,Burstein,1999,p. 46,"“to ""common eyes ... seemed mere inconsistency and formlessness.""”",common eyes ... seemed mere inconsistency and formlessness.,"[1646, 1705]",possible deletion in middle of quote
http://www.jstor.org/stable/439034,Burstein,1999,p. 46,"“""no”",now,"[1856, 1859]",
http://www.jstor.org/stable/439034,Burstein,1999,p. 47,"“Her full nature, like that river of which Cyrus broke the strength, spent itself in channels which had no great name upon the earth. But the effect of her being on those around her was incalculably diffusive: for the growing good of the world is partly dependent on unhistoric acts; and that things are not so ill with you and me as they might have been, is half owing to the number who have lived faithfully a hidden life, and rest in unvisited tombs.""”","Her full nature, like that river of which Cyrus broke the strength, spent itself in channels which had no great name upon the earth. But the effect of her being on those around her was incalculably diffusive: for the growing good of the world is partly dependent on unhistoric acts; and that things are not so ill with you and me as they might have been, is half owing to the number who have lived faithfully a hidden life, and rest in unvisited tombs.","[2331, 2783]",
